Cod_Id;varobj;x01;x02;x03;x04;x05;x06;x07;x08;x09;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22;x23;x24;x25;x26;x27;x28;x29;x30;x31;x32;x33;x34;x35;x36;x37;x38;x39;x40
2115;432;10;22;22;37;63;62;86;19;19;58;56;33;71;66;20;22;18;39;43;41;54;18;20;17;37;35;38;58;50;18;18;19;18;33;35;34;47;51;49;58
2116;413;5;20;21;30;60;56;70;20;22;58;56;38;74;70;19;18;15;38;39;38;52;18;18;23;35;37;41;49;53;17;19;21;23;36;39;41;52;58;54;65
2117;418;12;19;21;39;56;57;92;20;21;55;60;34;69;80;20;22;19;39;42;46;55;16;20;19;33;38;33;50;55;19;20;20;17;37;41;30;50;57;47;61
2118;418;10;20;18;38;57;52;88;23;19;60;63;34;73;82;18;20;17;39;40;39;53;20;19;17;34;34;33;53;51;20;20;19;18;40;37;35;59;53;50;77
2119;427;10;20;19;39;59;54;95;22;19;63;61;34;79;74;16;20;17;31;39;43;48;16;21;17;36;41;32;55;57;20;22;19;20;41;38;37;59;53;51;74
2120;426;11;18;21;40;56;57;94;21;19;62;61;31;77;75;22;20;19;41;43;40;58;17;24;22;33;42;42;50;56;19;19;22;19;34;41;35;51;57;47;67
2121;407;6;20;22;33;56;62;78;18;22;51;59;37;62;76;19;19;18;40;41;39;54;22;20;17;41;35;32;59;51;16;21;19;17;38;37;33;55;51;49;69
2122;408;10;19;18;39;57;53;91;21;15;61;58;26;74;75;17;20;19;33;41;46;51;17;17;22;37;35;38;52;47;16;21;24;19;36;42;31;54;61;43;69
2123;409;9;18;21;37;57;57;91;19;18;56;54;36;71;70;17;17;21;38;36;46;53;19;18;20;37;33;40;52;47;21;19;23;19;37;41;33;58;57;44;74
2124;422;11;24;22;37;65;59;86;18;19;53;55;34;65;71;20;21;21;44;42;42;61;18;21;22;38;39;40;52;56;18;16;21;16;31;40;30;42;55;45;56
2125;424;9;20;23;37;59;60;89;20;19;60;62;31;74;82;19;17;21;41;39;43;53;19;21;19;38;42;37;51;57;18;20;18;20;37;35;34;54;49;51;68
2126;422;11;21;18;39;58;54;96;23;18;63;63;32;75;80;20;21;21;42;38;46;57;19;19;18;42;36;30;60;54;18;19;18;20;35;38;37;50;57;53;62
2127;403;8;22;22;30;61;60;72;17;20;50;50;32;63;63;17;19;18;36;37;40;50;18;23;16;35;41;32;52;56;19;18;19;16;39;33;32;57;51;47;69
2128;428;9;21;21;33;62;62;80;21;19;60;60;33;73;77;21;22;21;45;49;41;61;20;21;23;38;36;37;55;52;19;21;17;24;39;35;39;50;51;53;66
2129;399;6;18;15;31;55;48;75;21;20;60;58;33;75;75;19;23;16;44;47;41;58;24;21;16;42;37;29;58;54;19;17;21;21;33;37;40;47;52;54;59
2130;424;9;21;20;33;61;54;77;23;18;63;63;30;74;77;19;20;21;41;39;43;53;21;25;21;42;44;37;58;57;21;19;20;23;38;38;41;57;55;55;72
2131;424;12;18;22;44;55;59;105;20;21;58;58;34;73;73;18;16;20;41;36;45;57;18;18;21;37;35;37;56;54;23;23;18;20;44;33;34;55;49;48;67
2132;426;12;19;20;44;58;59;103;20;20;56;59;35;66;73;19;18;21;40;44;46;52;19;20;21;36;36;36;52;54;15;23;20;17;40;41;35;53;55;51;67
2133;399;8;18;16;37;56;47;87;20;20;56;58;33;69;73;16;19;16;37;39;41;50;18;22;18;30;38;34;45;53;19;16;16;20;31;33;42;47;44;59;61
2134;409;10;22;16;35;63;49;80;19;21;54;57;40;65;71;19;17;19;39;37;43;54;20;20;20;41;37;33;56;51;21;22;19;19;40;36;36;58;51;49;72
2135;419;13;17;19;48;49;54;109;19;20;55;57;33;67;71;19;21;19;35;44;43;48;19;22;19;37;40;34;52;56;20;20;21;22;35;39;37;54;53;52;68
2136;433;13;20;20;47;58;52;109;22;23;62;66;35;76;77;20;20;21;41;40;42;59;20;24;20;34;38;36;52;52;18;23;19;21;42;39;38;55;56;48;71
2137;424;11;20;24;40;50;66;92;18;23;53;55;39;65;73;16;20;22;35;39;46;50;20;21;21;38;39;37;54;53;20;19;20;17;34;40;36;48;57;52;60
2138;411;12;21;19;39;58;56;91;18;21;55;54;35;68;73;21;19;18;45;38;45;63;19;14;20;38;29;37;55;42;20;19;19;18;33;39;34;50;56;46;60
2139;404;8;20;20;33;57;58;80;18;21;54;56;34;66;74;16;18;22;37;42;45;50;20;20;23;38;40;42;57;58;21;18;21;21;33;36;38;46;51;52;61
2140;414;10;20;20;37;56;57;87;20;19;60;61;32;73;79;23;17;19;47;37;43;63;17;18;20;37;36;38;52;52;19;25;20;23;43;36;34;58;51;48;73
2141;415;9;20;23;32;56;65;78;20;18;57;58;31;71;75;20;16;21;39;38;44;54;19;16;19;35;35;35;52;49;18;20;20;19;35;34;36;55;49;51;69
2142;406;8;24;17;36;63;46;87;18;22;57;51;38;71;63;22;19;20;43;41;48;59;21;20;18;35;36;34;51;48;16;19;22;21;33;42;37;50;57;51;61
2143;413;12;18;18;39;52;49;94;22;21;61;59;35;78;76;16;21;22;33;42;47;48;20;19;17;39;38;31;57;54;23;20;19;19;40;38;35;56;55;50;74
2144;424;13;21;19;45;60;57;101;19;20;55;54;33;66;70;20;15;19;44;37;42;60;22;21;19;40;41;36;56;57;22;19;20;20;34;37;36;52;52;48;67
2145;406;11;18;18;42;53;53;100;18;21;52;52;36;65;66;20;19;18;43;45;42;56;19;18;20;36;34;38;53;48;17;20;21;20;37;42;35;52;56;50;63
2146;424;10;24;18;36;70;52;84;19;20;60;53;37;73;69;20;21;23;44;41;50;61;17;19;18;34;36;34;49;52;21;22;17;21;38;34;36;50;48;48;68
2147;403;13;18;19;44;49;54;101;16;18;54;49;33;71;62;23;22;19;47;41;44;64;18;22;18;33;41;31;51;60;24;21;18;19;38;35;36;56;50;49;69
2148;421;10;21;20;34;63;55;83;21;19;58;60;33;70;78;18;21;20;39;46;43;57;21;19;17;40;37;36;57;50;19;20;20;21;37;37;39;54;55;55;66
2149;409;9;18;20;37;55;59;87;20;19;55;57;31;69;73;23;20;19;43;40;45;57;24;18;21;39;38;37;54;59;18;20;19;19;39;37;32;55;57;47;71
2150;382;6;16;22;31;50;61;74;13;18;43;42;34;55;59;18;19;21;39;39;43;54;23;22;20;39;40;36;59;53;21;18;16;18;37;35;31;52;50;41;69
2151;400;11;20;18;38;57;50;86;18;20;52;55;35;68;66;18;21;23;38;45;46;56;21;21;18;37;39;37;50;56;23;22;21;17;38;38;30;56;53;43;70
2152;408;7;20;19;31;57;55;78;20;23;58;60;37;69;77;17;19;17;42;44;40;54;19;22;18;37;41;30;52;58;20;18;20;19;37;38;35;52;58;51;70
2153;425;9;20;22;37;61;58;88;19;22;53;57;38;65;73;18;20;16;42;43;42;59;20;18;18;38;35;36;54;49;21;18;19;20;37;36;36;52;51;52;67
2154;397;10;20;19;36;59;51;85;15;20;47;49;35;65;68;24;21;18;47;43;45;64;20;21;21;40;41;37;56;60;20;21;21;18;38;39;37;53;53;51;67
2155;394;6;22;19;28;64;55;68;17;21;46;51;35;60;65;19;19;19;42;41;41;60;15;15;20;38;34;38;52;52;21;20;18;19;36;35;34;50;54;50;67
2156;417;4;20;25;26;57;67;66;21;22;59;62;33;72;79;17;19;17;41;42;43;58;20;19;19;38;34;33;55;50;23;18;26;20;32;48;38;46;63;54;60
2157;395;8;18;18;34;54;54;84;17;20;51;52;33;62;68;21;19;16;39;37;40;51;17;21;26;39;38;42;51;52;22;22;21;19;39;36;32;56;54;47;73
2158;389;9;18;19;36;53;48;84;19;17;53;56;34;68;71;18;20;22;42;46;48;57;20;18;19;35;33;35;49;47;20;18;20;16;32;36;29;47;53;46;61
2159;418;12;19;20;43;54;56;102;20;22;55;59;35;67;74;15;19;21;36;41;43;55;18;20;19;37;36;36;51;53;16;21;21;21;36;37;40;54;54;51;67
2160;411;13;20;17;43;54;48;100;21;18;62;57;32;75;69;16;18;22;39;40;45;51;19;16;22;35;34;41;52;52;22;20;20;20;34;43;40;45;60;58;60
2161;410;10;19;17;39;56;53;90;19;19;57;55;35;67;70;19;21;18;42;43;43;57;15;20;18;30;41;39;49;56;23;21;21;17;38;40;31;54;55;42;65
2162;391;5;19;18;28;55;54;67;18;17;56;55;31;73;69;24;23;17;46;46;42;61;18;17;20;38;38;38;52;56;22;20;16;19;40;34;35;59;50;46;73
2163;421;7;23;21;32;63;55;75;21;21;60;61;38;72;76;18;17;21;39;37;42;54;20;19;21;36;34;35;49;48;19;19;19;20;35;37;41;49;51;53;63
2164;393;6;20;19;29;63;55;72;16;22;50;50;37;65;66;17;18;21;37;39;47;52;22;22;22;41;40;39;56;56;19;17;19;15;34;34;32;52;52;45;64
2165;402;8;22;20;33;60;55;83;17;16;52;48;32;66;64;18;22;22;41;42;49;54;21;19;19;40;38;34;52;54;20;21;18;20;40;35;34;56;52;48;70
2166;404;6;24;20;31;60;56;74;20;20;57;59;31;69;77;19;18;20;41;40;43;56;18;19;19;39;35;36;52;52;18;18;20;20;41;37;31;56;52;44;72
2167;403;8;20;22;36;60;58;86;17;19;53;49;31;69;64;17;17;16;39;41;41;55;20;20;22;42;39;41;57;54;19;20;19;19;40;39;32;57;54;46;73
2168;405;8;17;22;32;50;64;80;18;21;50;50;36;64;64;20;19;20;40;40;42;56;20;19;21;37;33;33;56;47;17;19;21;23;35;39;40;53;56;57;68
2169;404;10;19;17;39;56;47;92;20;23;56;57;38;72;74;18;17;18;38;39;40;54;23;19;21;44;37;35;60;53;19;16;20;18;32;33;31;47;50;44;60
2170;411;12;19;20;41;52;53;99;18;23;53;53;40;68;66;20;19;20;43;40;42;59;19;20;21;36;37;37;53;54;21;17;18;22;32;38;35;50;52;48;64
2171;408;10;20;18;37;58;53;89;18;18;53;56;37;65;69;19;17;19;41;37;41;56;20;21;19;36;40;35;50;59;22;18;20;22;39;39;37;56;55;51;71
2172;408;13;19;19;40;52;53;94;18;18;53;53;36;70;69;19;20;23;41;38;51;56;18;22;16;34;41;35;47;55;22;19;21;18;32;39;29;47;54;44;60
2173;420;11;18;21;37;53;59;88;20;20;55;59;34;69;74;22;21;20;47;44;46;59;18;15;21;36;33;38;54;48;17;20;17;23;38;34;41;55;52;59;67
2174;424;9;21;20;36;64;54;81;21;17;62;64;27;72;84;19;20;17;41;43;38;56;17;19;19;36;38;39;53;54;21;16;17;22;34;31;38;50;46;56;65
2175;411;7;23;20;33;61;59;79;18;22;52;56;39;68;73;20;16;22;40;39;47;54;18;18;19;39;35;35;54;51;23;20;21;19;42;38;34;59;52;50;77
2176;422;12;23;19;40;63;56;91;18;18;56;54;31;72;67;19;21;18;38;39;45;52;21;18;17;43;37;32;59;54;20;21;18;20;40;36;35;58;56;49;75
2177;417;9;21;19;34;61;56;85;20;20;61;56;34;74;72;20;22;18;41;48;41;53;21;13;18;40;28;35;57;44;19;19;20;18;34;39;34;51;52;49;65
2178;427;10;21;21;37;61;59;87;20;19;59;59;32;72;74;22;21;20;45;44;44;59;17;16;15;35;35;33;52;48;21;20;20;23;35;38;42;45;51;54;61
2179;404;7;17;19;32;52;55;80;19;21;55;51;36;68;66;21;24;20;41;45;44;60;20;14;22;37;29;34;55;48;21;20;22;20;35;37;36;48;53;47;60
2180;398;8;17;18;32;54;52;74;17;23;52;53;35;67;70;17;20;19;42;43;39;60;19;22;19;37;39;38;53;56;19;19;20;23;37;34;40;50;49;56;64
2181;402;7;21;20;35;57;58;83;21;14;58;57;27;69;74;21;15;18;42;38;42;58;17;22;18;36;37;33;51;55;21;19;17;18;39;36;32;54;57;46;67
2182;421;12;17;21;37;52;55;89;21;20;64;58;34;79;73;19;20;18;38;42;43;53;20;20;18;35;37;35;48;55;15;16;14;20;35;31;34;50;47;46;64
2183;390;9;19;17;35;55;49;82;16;18;50;49;36;65;64;17;18;18;38;39;41;52;17;20;18;34;37;32;48;53;19;16;17;21;32;35;35;45;50;46;62
2184;418;9;21;20;34;64;55;80;20;22;57;58;37;71;72;17;17;22;38;37;43;54;19;22;23;37;40;38;54;58;20;20;21;18;36;38;37;51;52;51;69
2185;432;11;20;20;44;54;56;100;24;20;67;66;32;81;85;19;20;19;43;43;44;59;18;22;20;35;43;40;50;59;21;17;17;17;34;36;33;51;51;46;67
2186;406;9;18;21;35;54;58;86;18;19;54;57;31;66;74;15;19;18;36;38;40;54;18;21;19;33;43;39;46;61;23;16;19;22;35;34;36;51;50;55;64
2187;412;13;18;22;47;51;61;107;18;16;50;57;29;63;73;16;19;19;38;40;43;51;21;20;20;38;36;36;51;54;16;22;19;19;38;34;32;56;49;47;72
2188;408;10;18;20;35;56;54;86;20;21;58;55;32;69;71;25;19;19;49;41;45;63;17;21;19;36;40;31;57;58;18;20;18;21;42;36;36;59;50;50;74
2189;414;7;21;19;30;64;53;70;21;19;62;61;33;76;77;18;20;16;40;40;40;55;19;20;19;37;39;36;55;54;19;21;22;17;38;43;34;56;60;49;65
2190;421;9;20;20;37;58;56;89;22;19;61;62;35;73;77;16;23;21;39;43;42;55;15;20;17;33;39;31;50;57;23;20;20;15;42;38;28;57;52;41;72
2191;403;9;21;20;36;58;56;88;18;18;54;55;31;66;73;21;18;17;44;43;41;57;21;16;19;38;33;33;52;48;19;16;18;20;35;36;35;51;52;52;66
2192;420;11;19;21;41;55;54;97;21;17;59;61;29;71;78;23;24;22;45;45;46;62;18;22;18;34;39;37;49;53;21;23;17;19;43;37;34;61;54;49;76
2193;409;10;21;21;35;54;58;83;19;18;55;55;30;68;70;17;19;21;39;40;47;55;20;19;17;38;36;35;52;49;15;22;21;21;37;38;38;54;53;52;68
2194;409;8;20;19;31;58;56;76;19;23;56;53;38;67;70;17;21;20;43;42;44;57;20;18;20;38;34;37;52;50;20;17;21;20;35;33;34;51;52;50;65
2195;392;9;21;19;36;58;49;87;16;19;48;54;34;66;73;19;18;19;36;39;44;50;22;17;15;42;40;31;58;57;19;19;21;19;39;41;37;54;56;50;69
2196;404;9;20;24;35;56;66;81;15;20;49;48;35;62;65;23;14;22;48;37;45;67;19;20;19;38;37;32;54;51;22;18;16;17;32;35;32;51;52;47;66
2197;397;10;18;18;37;54;48;89;19;21;54;56;34;70;72;20;19;18;42;41;41;56;22;18;18;37;37;35;51;55;19;14;18;21;30;36;36;48;51;50;62
2198;400;5;18;18;26;54;55;62;22;20;60;62;32;68;81;14;21;16;38;45;41;50;18;20;21;35;38;35;51;55;17;18;20;21;36;38;38;52;55;53;62
2199;405;11;16;20;41;51;58;92;17;21;50;53;35;62;71;17;18;20;39;42;48;54;18;21;20;34;41;36;51;58;20;19;19;21;41;38;38;60;54;51;75
2200;421;11;21;19;39;59;52;91;21;17;63;58;34;76;74;24;22;16;48;43;40;63;18;17;23;36;34;39;53;49;18;21;17;22;43;39;35;60;57;47;75
2201;403;4;19;22;23;55;58;59;19;24;55;57;39;65;77;22;21;21;44;42;46;63;25;20;17;43;41;29;59;58;22;15;23;19;33;39;37;49;57;49;65
2202;413;12;19;20;41;55;56;97;18;23;55;54;37;70;69;17;20;22;39;42;43;55;20;20;19;34;38;36;49;52;19;20;22;18;35;40;34;49;56;48;60
2203;404;10;16;22;38;50;61;93;18;17;54;56;30;63;74;18;21;23;40;41;48;58;20;20;19;37;36;38;55;51;17;20;18;18;37;35;33;52;49;46;68
2204;416;10;20;21;38;59;58;89;18;20;50;56;36;65;70;20;19;20;40;39;41;55;17;18;16;33;34;33;49;55;21;21;19;19;41;36;31;54;52;45;66
2205;408;9;22;22;31;62;60;77;15;20;49;46;36;64;65;20;20;17;39;39;39;55;21;18;18;37;39;32;53;60;19;23;20;18;41;41;32;55;56;46;68
2206;411;8;18;22;33;56;57;79;20;18;57;59;33;72;74;18;18;18;38;41;44;52;18;20;21;36;38;37;53;55;21;22;17;20;40;36;38;55;48;53;73
2207;422;13;16;20;44;49;55;103;21;25;58;60;40;72;79;17;19;19;37;39;43;55;22;18;19;40;35;36;55;49;21;23;19;20;41;40;36;56;55;50;70
2208;409;13;20;20;41;59;55;94;17;17;49;52;33;64;65;18;23;20;42;43;43;58;16;18;20;34;34;36;50;48;18;21;18;17;36;35;33;54;47;47;67
2209;421;8;21;20;33;65;54;81;21;17;59;59;33;74;76;19;18;23;41;41;48;58;23;19;22;38;32;38;55;51;20;20;17;23;35;32;40;47;46;58;59
2210;406;11;20;18;39;57;52;92;18;17;53;54;33;66;71;21;19;22;43;44;48;57;16;21;19;33;38;36;49;55;15;20;21;20;36;39;39;51;53;52;66
2211;400;8;21;17;31;60;51;76;19;18;54;56;33;63;73;19;22;22;41;45;44;54;17;17;25;36;35;40;53;52;23;23;20;21;40;36;36;58;52;48;75
2212;414;11;17;19;39;53;53;93;20;20;58;56;34;70;72;21;19;16;42;37;42;60;18;23;20;36;37;36;51;52;22;19;18;20;37;35;38;55;51;56;71
2213;426;9;18;22;38;53;62;92;20;20;60;56;33;76;71;17;23;19;36;43;40;52;19;18;18;36;32;37;54;46;22;16;18;23;33;35;42;50;51;58;66
2214;400;12;19;14;41;55;44;95;19;22;55;57;37;71;75;18;22;22;41;45;46;56;15;20;18;35;41;34;55;59;22;16;15;18;33;30;32;48;49;47;64
2215;406;13;19;17;46;53;46;106;18;17;58;55;31;72;72;18;19;20;38;40;45;55;22;19;20;39;35;36;55;52;17;19;20;22;35;35;42;50;48;56;65
2216;416;11;16;18;43;47;50;105;20;23;57;59;40;73;78;15;20;24;33;38;48;49;18;21;20;33;37;34;48;54;19;21;20;21;36;38;36;51;56;51;62
2217;394;7;19;20;32;52;56;82;18;18;54;55;32;73;72;18;19;17;39;41;40;56;20;17;24;39;34;41;52;51;22;20;19;18;40;34;34;55;52;48;72
2218;423;13;22;18;43;65;50;99;20;16;59;55;32;71;72;21;19;16;41;39;40;54;20;21;19;40;36;34;54;48;16;18;16;19;36;31;37;51;46;54;65
2219;413;10;21;17;39;61;50;92;22;18;61;64;31;72;79;19;21;18;45;44;41;63;17;18;19;34;34;36;48;54;18;21;20;20;42;37;37;59;55;50;70
2220;416;15;17;20;47;49;52;110;20;21;58;58;37;72;75;21;17;19;43;39;43;56;20;20;21;39;38;35;54;55;22;19;14;15;36;33;28;53;51;41;68
2221;422;13;23;20;44;64;55;98;18;20;53;51;32;70;65;21;20;23;43;45;50;58;19;20;16;38;35;35;55;53;17;20;19;22;35;34;37;52;53;50;66
2222;410;12;17;19;43;51;53;102;19;19;56;55;35;70;70;20;17;19;42;41;42;56;20;23;18;38;43;34;53;55;19;19;20;18;37;38;38;54;52;49;68
2223;420;8;17;21;36;52;62;87;21;21;60;58;33;77;74;23;20;19;45;43;46;58;21;18;20;40;40;37;56;55;20;21;16;25;35;34;43;52;52;60;65
2224;418;9;21;21;38;61;56;90;22;17;59;62;26;73;75;17;20;19;41;40;42;55;21;18;20;42;35;32;61;52;22;23;19;21;38;40;35;50;61;47;63
2225;403;13;19;19;41;56;50;97;16;18;47;49;33;60;64;21;18;18;43;39;39;59;20;23;20;34;44;36;47;60;21;19;21;20;35;40;35;52;53;54;71
2226;396;9;19;16;36;55;46;86;19;19;56;54;34;70;74;21;20;19;43;41;42;60;19;21;19;39;38;35;55;52;23;21;18;17;43;36;35;63;54;50;79
2227;428;9;22;21;36;63;57;89;21;16;63;59;29;74;78;20;23;17;45;47;44;58;21;20;21;36;37;36;53;53;20;22;19;19;40;34;33;60;48;49;75
2228;419;13;18;18;45;56;50;103;19;20;54;56;38;67;69;19;20;20;42;36;43;57;19;22;22;35;42;39;49;59;18;20;21;18;38;38;36;55;55;48;66
2229;392;9;16;19;34;52;54;84;18;18;50;57;33;63;74;21;18;24;43;40;48;59;19;20;22;32;38;42;50;54;20;22;21;20;38;40;36;51;58;48;67
2230;410;9;17;20;34;53;56;81;20;21;60;54;34;75;70;20;20;19;46;38;45;58;21;22;21;36;39;37;53;56;19;17;21;16;32;41;33;49;57;50;64
2231;406;9;19;16;36;58;48;88;20;19;59;58;33;72;70;21;21;21;44;44;43;59;21;20;21;38;38;39;54;54;16;18;16;18;37;35;33;49;50;45;65
2232;414;10;19;20;37;55;58;90;18;19;54;51;35;70;66;19;22;19;37;44;42;50;19;23;18;37;41;36;49;58;19;25;20;20;44;38;35;57;52;51;73
2233;405;10;18;17;38;54;50;94;20;21;59;57;33;73;69;20;19;22;45;40;46;59;22;21;19;37;43;35;52;57;18;18;22;21;30;39;37;46;56;52;59
2234;391;9;19;19;37;54;55;91;15;22;47;48;35;61;62;19;19;20;42;42;45;58;19;18;21;39;38;39;53;52;20;23;22;19;39;43;32;55;59;44;67
2235;429;13;21;20;45;62;57;103;19;19;57;55;35;75;70;17;18;23;39;39;46;55;21;22;20;39;39;39;53;56;21;22;21;21;40;41;35;55;58;47;70
2236;408;9;20;19;36;58;52;85;21;19;58;62;31;70;82;22;20;21;41;45;46;55;16;19;18;31;35;36;49;51;21;22;22;19;38;41;33;51;58;45;63
2237;416;12;14;19;43;47;56;98;21;21;58;58;35;64;72;19;18;22;41;40;46;56;17;19;21;31;36;40;47;50;15;18;19;18;35;36;33;52;50;45;65
2238;399;9;18;17;37;54;51;89;21;17;57;59;31;70;73;21;19;20;44;42;43;57;17;19;18;32;38;31;50;54;20;19;19;23;39;37;36;53;54;52;65
2239;402;10;16;18;39;48;51;95;21;19;62;59;30;77;81;20;17;20;40;36;43;54;15;20;19;35;43;36;50;61;17;20;19;23;39;36;37;56;50;51;70
2240;404;8;17;17;32;54;53;76;18;23;55;52;37;72;69;17;22;18;36;43;41;50;20;19;16;41;33;33;61;51;19;22;20;19;37;38;33;49;52;49;64
2241;388;7;16;18;29;50;52;73;18;21;54;51;34;67;70;19;21;18;38;43;38;50;20;17;20;38;31;35;53;48;19;15;19;16;34;38;33;50;53;51;64
2242;399;7;18;20;32;55;56;76;18;19;55;54;35;73;68;19;17;21;39;38;46;53;20;16;17;36;36;31;52;55;20;19;20;21;36;38;38;54;53;51;71
2243;389;4;18;17;23;52;54;60;20;17;60;58;31;74;77;16;22;19;37;42;40;54;18;24;21;35;41;34;53;57;21;19;17;20;35;35;41;55;53;54;71
2244;416;8;21;22;35;59;61;81;17;21;56;53;35;73;67;20;22;19;42;42;43;58;15;21;17;33;37;36;50;53;20;20;18;21;39;34;38;57;51;53;73
2245;392;11;18;14;39;53;42;92;21;20;58;60;32;69;78;22;19;19;46;35;41;63;19;22;19;34;36;36;46;50;19;19;22;18;36;39;31;48;54;47;61
2246;408;9;17;20;35;51;55;86;20;20;60;59;35;68;77;19;21;21;46;44;46;61;16;18;21;32;38;35;49;53;20;23;21;16;42;37;30;57;55;42;73
2247;391;5;17;18;29;53;50;74;20;16;58;57;30;73;72;21;23;18;40;46;42;55;19;19;20;37;42;40;49;57;21;20;17;19;40;35;34;56;52;49;69
2248;421;12;20;20;41;57;55;95;20;18;59;59;35;74;75;17;18;19;40;39;45;53;18;18;20;36;33;37;54;50;21;19;22;21;37;39;34;53;55;45;65
2249;389;8;19;18;32;58;51;76;18;19;53;51;32;61;65;15;17;20;37;39;42;54;20;18;17;36;35;36;53;52;18;21;19;17;39;34;31;54;52;47;68
2250;410;10;18;18;38;57;50;91;19;18;53;55;37;68;71;18;24;19;39;45;42;56;20;23;21;36;44;36;51;60;22;19;18;19;35;32;38;50;48;52;62
2251;428;9;24;18;32;68;56;77;21;18;63;60;34;77;77;23;21;21;45;43;45;60;18;22;19;35;37;32;49;52;19;20;19;21;42;33;37;58;48;53;74
2252;429;11;16;20;40;52;57;95;22;21;64;60;36;77;81;21;24;19;38;49;43;56;18;21;22;37;37;39;57;53;20;22;18;18;38;37;32;56;54;47;67
2253;422;12;20;21;41;57;61;94;18;22;52;52;36;69;68;19;20;20;41;44;45;55;21;20;22;39;32;38;56;47;21;21;16;18;34;34;34;52;52;50;67
2254;419;12;20;17;40;61;51;92;21;17;58;62;32;71;77;14;20;18;38;42;44;53;18;22;20;34;38;37;50;56;19;16;22;16;32;40;35;50;54;49;62
2255;400;7;15;23;31;49;61;74;20;20;58;54;33;73;70;19;16;20;42;39;46;54;19;20;20;36;37;32;51;56;18;14;18;18;36;40;35;51;53;50;64
2256;405;11;17;19;41;49;52;95;20;15;58;58;26;70;74;17;23;21;40;45;43;52;16;19;21;33;40;40;50;56;19;21;18;17;38;37;35;54;51;49;65
2257;412;10;21;19;39;59;49;91;20;19;57;58;34;71;79;21;19;22;45;43;43;55;23;17;20;38;33;33;56;49;21;15;20;18;33;34;31;46;47;45;57
2258;428;10;16;24;41;50;66;96;19;21;57;61;34;74;82;17;20;20;39;41;45;55;18;18;20;35;36;38;55;52;19;24;19;20;43;38;36;58;56;52;69
2259;412;12;19;20;42;53;55;100;20;19;57;56;31;72;74;17;19;17;41;44;40;57;21;22;20;36;38;35;49;58;17;18;16;18;40;35;33;60;51;43;74
2260;420;12;21;21;42;62;60;97;18;15;53;50;30;72;62;17;21;20;39;44;43;52;20;20;21;36;39;37;53;55;19;22;19;22;40;37;37;54;51;51;67
2261;414;13;19;18;39;53;53;90;21;21;56;64;35;70;78;23;21;19;44;39;43;58;19;18;15;38;37;34;56;55;19;21;19;19;41;37;33;54;57;46;70
2262;390;9;17;17;37;56;52;91;16;20;50;52;32;63;71;16;17;19;39;38;40;52;19;20;17;37;41;33;55;58;22;21;16;21;37;36;36;52;53;52;65
2263;402;5;24;19;27;65;49;67;21;19;59;61;31;68;79;18;21;19;39;41;44;52;19;20;18;40;37;35;57;52;19;17;21;19;33;40;33;49;60;47;65
2264;415;12;19;18;42;56;52;97;19;20;57;54;35;71;74;21;19;21;41;43;42;57;19;21;16;39;45;29;52;58;15;19;20;23;37;36;38;50;53;51;64
2265;423;10;20;17;39;60;52;90;21;21;59;61;38;70;78;21;23;21;43;45;48;53;17;19;22;33;38;39;49;52;18;17;17;18;33;34;36;48;52;49;61
2266;405;11;22;20;37;60;53;86;20;18;54;60;30;69;76;18;17;18;36;39;41;51;19;21;19;35;39;34;51;57;22;21;23;20;41;41;36;60;58;47;74
2267;396;9;22;19;36;61;52;87;17;16;54;52;29;68;67;21;16;16;43;37;40;58;20;19;17;35;39;32;51;59;19;18;19;18;36;39;37;49;52;49;63
2268;411;7;19;22;33;58;60;79;20;18;58;61;30;71;80;19;18;17;39;39;38;52;18;20;16;36;38;33;54;61;20;15;18;20;31;33;35;47;53;48;63
2269;421;11;15;21;43;45;59;99;20;22;57;57;37;74;75;17;21;17;41;43;40;58;18;21;18;36;39;36;54;52;19;19;17;20;34;35;35;49;51;53;61
2270;424;11;22;19;43;66;51;96;20;17;56;55;34;73;73;17;19;18;38;37;41;51;21;21;19;40;40;38;51;55;18;21;20;19;37;37;36;50;57;52;66
2271;426;8;20;24;32;60;68;79;22;20;61;61;31;75;76;18;15;19;38;35;41;56;20;22;20;34;42;35;48;60;20;21;17;18;35;33;33;53;45;43;68
2272;420;12;20;17;41;55;49;96;21;19;65;57;34;80;77;16;20;21;42;38;40;60;18;20;20;33;40;38;48;57;20;19;17;19;38;36;33;55;51;51;69
2273;417;10;20;22;40;57;60;97;16;19;50;48;32;62;62;20;22;19;38;42;43;55;18;18;24;33;37;42;51;53;20;22;21;24;39;41;44;56;55;59;68
2274;433;12;23;24;38;62;63;90;20;18;57;56;31;70;70;20;20;19;39;40;40;52;18;16;19;37;38;35;51;55;18;18;19;21;33;39;38;46;50;52;58
2275;421;10;18;21;40;52;55;96;24;23;62;67;33;75;85;20;18;23;41;39;47;57;19;20;18;35;36;36;51;54;19;20;20;21;38;38;38;56;49;51;69
2276;412;8;22;19;32;64;54;79;22;18;61;61;31;73;77;18;18;22;41;37;46;59;18;19;17;40;39;31;59;56;19;20;18;18;39;36;34;51;53;48;63
2277;399;8;19;18;33;56;54;76;20;17;58;62;29;68;82;15;19;20;37;42;45;52;19;18;19;39;37;37;59;53;19;18;23;18;34;42;34;49;59;50;67
